2015-03-15 09:49:46,999 [9] INFO  Umbraco.Core.PluginManager - [Thread 1] Determining hash of code files on disk
2015-03-15 09:50:26,374 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,374 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,374 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,374 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,374 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,374 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,374 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,374 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,374 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,374 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,374 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,374 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,374 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,374 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,374 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,374 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,374 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,374 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,374 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,374 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,377 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,530 [24] INFO  Umbraco.Web.UmbracoModule - [Thread 10] Setting OriginalRequestUrl: localhost:6219/umbraco
2015-03-15 09:50:26,758 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 10] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,847 [24] INFO  Umbraco.Web.Install.Controllers.InstallApiController - [Thread 10] Executing installation step: Upgrade
2015-03-15 09:50:26,847 [24] INFO  Umbraco.Web.Install.Controllers.InstallApiController - [Thread 10] Step completed (took 0ms)
2015-03-15 09:50:26,870 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 10] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:27,181 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 13] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:27,182 [24] INFO  Umbraco.Web.Install.Controllers.InstallApiController - [Thread 13] Executing installation step: DatabaseInstall
2015-03-15 09:50:27,184 [24] INFO  Umbraco.Core.DatabaseContext - [Thread 13] Database configuration status: Started
2015-03-15 09:50:27,184 [24] INFO  Umbraco.Core.DatabaseContext - [Thread 13] Database requires upgrade
2015-03-15 09:50:27,184 [24] INFO  Umbraco.Web.Install.Controllers.InstallApiController - [Thread 13] Step completed (took 1ms)
2015-03-15 09:50:27,189 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 13] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:27,196 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:27,196 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:27,196 [24] INFO  Umbraco.Web.Install.Controllers.InstallApiController - [Thread 11] Executing installation step: DatabaseUpgrade
2015-03-15 09:50:27,197 [24] INFO  Umbraco.Web.Install.InstallSteps.DatabaseUpgradeStep - [Thread 11] Running 'Upgrade' service
2015-03-15 09:50:27,197 [24] INFO  Umbraco.Core.DatabaseContext - [Thread 11] Database upgrade started
2015-03-15 09:50:27,199 [24] INFO  Umbraco.Core.Persistence.Migrations.MigrationRunner - [Thread 11] Initializing database migrations
2015-03-15 09:50:27,201 [24] INFO  Umbraco.Core.PluginManager - [Thread 11] Starting resolution types of Umbraco.Core.Persistence.Migrations.IMigration
2015-03-15 09:50:27,208 [24] INFO  Umbraco.Core.PluginManager - [Thread 11] Completed resolution of types of Umbraco.Core.Persistence.Migrations.IMigration, found 37 (took 6ms)
2015-03-15 09:50:27,257 [24] INFO  Umbraco.Core.Persistence.Migrations.MigrationRunner - [Thread 11] Added UPGRADE migration 'AlterDataTypePreValueTable' to context
2015-03-15 09:50:27,396 [24] INFO  Umbraco.Core.Persistence.Migrations.MigrationRunner - [Thread 11] Added UPGRADE migration 'AddMissingForeignKeyForContentType' to context
2015-03-15 09:50:27,436 [24] INFO  Umbraco.Core.Persistence.Migrations.MigrationRunner - [Thread 11] Added UPGRADE migration 'RemoveCmsDocumentAliasColumn' to context
2015-03-15 09:50:27,477 [24] INFO  Umbraco.Core.Persistence.Migrations.MigrationRunner - [Thread 11] Added UPGRADE migration 'AddIndexToUmbracoNodeTable' to context
2015-03-15 09:50:27,498 [24] INFO  Umbraco.Core.Persistence.Migrations.MigrationRunner - [Thread 11] Executing sql statement 1: ALTER TABLE [cmsDataTypePreValues] ALTER COLUMN [value] NTEXT NULL
2015-03-15 09:50:27,504 [24] INFO  Umbraco.Core.Persistence.Migrations.MigrationRunner - [Thread 11] Executing sql statement 2: ALTER TABLE [cmsContent] ADD CONSTRAINT [FK_cmsContent_cmsContentType_nodeId] FOREIGN KEY ([contentType]) REFERENCES [cmsContentType] ([nodeId])
2015-03-15 09:50:27,507 [24] INFO  Umbraco.Core.Persistence.Migrations.MigrationRunner - [Thread 11] Executing sql statement 3: ALTER TABLE [cmsDocument] DROP COLUMN [alias]
2015-03-15 09:50:27,508 [24] INFO  Umbraco.Core.Persistence.Migrations.MigrationRunner - [Thread 11] Executing sql statement 4: CREATE NONCLUSTERED INDEX [IX_umbracoNodeUniqueID] ON [umbracoNode] ([uniqueID])
2015-03-15 09:50:27,704 [24] INFO  Umbraco.Core.DatabaseContext - [Thread 11] Database configuration status: <p>Upgrade completed!</p>
2015-03-15 09:50:27,706 [24] INFO  Umbraco.Web.Install.Controllers.InstallApiController - [Thread 11] Step completed (took 509ms)
2015-03-15 09:50:27,715 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 18] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:27,715 [24] INFO  Umbraco.Web.Install.Controllers.InstallApiController - [Thread 18] Executing installation step: UmbracoVersion
2015-03-15 09:50:27,721 [24] INFO  Umbraco.Core.PluginManager - [Thread 18] Starting resolution types of umbraco.interfaces.ICacheRefresher
2015-03-15 09:50:27,731 [24] INFO  Umbraco.Core.PluginManager - [Thread 18] Completed resolution of types of umbraco.interfaces.ICacheRefresher, found 20 (took 9ms)
2015-03-15 09:50:27,737 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 18] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:27,737 [24] WARN  Umbraco.Web.WebBootManager - [Thread 18] Could not initialize the DefaultServerMessenger, the application is not configured or the database is not configured
2015-03-15 09:50:27,741 [24] INFO  umbraco.content - [Thread 18] Loading content from database...
2015-03-15 09:50:27,860 [24] INFO  Umbraco.Core.Configuration.ClientDependencyConfiguration - [Thread 18] Updated version number from 789375403 to 702400507
2015-03-15 09:50:27,873 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:27,876 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:27,876 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:27,879 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:27,880 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:27,880 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:27,880 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:27,923 [24] INFO  Umbraco.Web.Security.WebSecurity - [Thread 18] User Id: 0 logged in
2015-03-15 09:50:28,507 [24] INFO  Umbraco.Web.Install.Controllers.InstallApiController - [Thread 18] Step completed (took 790ms)
2015-03-15 09:50:29,264 [26] INFO  Umbraco.Core.PluginManager - [Thread 1] Determining hash of code files on disk
2015-03-15 09:50:29,270 [26] INFO  Umbraco.Core.PluginManager - [Thread 1] Hash determined (took 3ms)
2015-03-15 09:50:29,275 [26] INFO  Umbraco.Core.PluginManager - [Thread 1] Starting resolution types of umbraco.interfaces.IApplicationStartupHandler
2015-03-15 09:50:29,283 [26] INFO  Umbraco.Core.PluginManager - [Thread 1] Completed resolution of types of umbraco.interfaces.IApplicationStartupHandler, found 36 (took 7ms)
2015-03-15 09:50:29,329 [26] INFO  Umbraco.Core.PluginManager - [Thread 1] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter
2015-03-15 09:50:29,329 [26] INFO  Umbraco.Core.PluginManager - [Thread 1] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter, found 0 (took 0ms)
2015-03-15 09:50:29,330 [26] INFO  Umbraco.Core.PluginManager - [Thread 1] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyValueConverter
2015-03-15 09:50:29,330 [26] INFO  Umbraco.Core.PluginManager - [Thread 1] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyValueConverter, found 16 (took 0ms)
2015-03-15 09:50:29,339 [26] INFO  Umbraco.Core.PluginManager - [Thread 1] Starting resolution types of Umbraco.Web.Mvc.SurfaceController
2015-03-15 09:50:29,339 [26] INFO  Umbraco.Core.PluginManager - [Thread 1] Completed resolution of types of Umbraco.Web.Mvc.SurfaceController, found 4 (took 0ms)
2015-03-15 09:50:29,339 [26] INFO  Umbraco.Core.PluginManager - [Thread 1] Starting resolution types of Umbraco.Web.WebApi.UmbracoApiController
2015-03-15 09:50:29,341 [26] INFO  Umbraco.Core.PluginManager - [Thread 1] Completed resolution of types of Umbraco.Web.WebApi.UmbracoApiController, found 35 (took 1ms)
2015-03-15 09:50:29,365 [26] INFO  Umbraco.Core.PluginManager - [Thread 1] Starting resolution types of Umbraco.Core.Media.IThumbnailProvider
2015-03-15 09:50:29,366 [26] INFO  Umbraco.Core.PluginManager - [Thread 1] Completed resolution of types of Umbraco.Core.Media.IThumbnailProvider, found 3 (took 0ms)
2015-03-15 09:50:29,366 [26] INFO  Umbraco.Core.PluginManager - [Thread 1] Starting resolution types of Umbraco.Core.Media.IImageUrlProvider
2015-03-15 09:50:29,366 [26] INFO  Umbraco.Core.PluginManager - [Thread 1] Completed resolution of types of Umbraco.Core.Media.IImageUrlProvider, found 1 (took 0ms)
2015-03-15 09:50:29,791 [26] INFO  Umbraco.Web.Search.ExamineEvents - [Thread 1] Initializing Examine and binding to business logic events
2015-03-15 09:50:29,856 [26] INFO  Umbraco.Web.Search.ExamineEvents - [Thread 1] Adding examine event handlers for index providers: 3
2015-03-15 09:50:30,123 [26] INFO  Umbraco.Web.UmbracoModule - [Thread 6] Setting OriginalRequestUrl: localhost:6219/umbraco
2015-03-15 09:50:32,649 [26] INFO  Umbraco.Core.PluginManager - [Thread 10] Starting resolution types of Umbraco.Core.PropertyEditors.IParameterEditor
2015-03-15 09:50:32,663 [26] INFO  Umbraco.Core.PluginManager - [Thread 10] Completed resolution of types of Umbraco.Core.PropertyEditors.IParameterEditor, found 44 (took 13ms)
2015-03-15 09:50:33,201 [26] INFO  Umbraco.Core.PluginManager - [Thread 14] Starting resolution types of Umbraco.Web.Trees.TreeController
2015-03-15 09:50:33,208 [26] INFO  Umbraco.Core.PluginManager - [Thread 14] Completed resolution of types of Umbraco.Web.Trees.TreeController, found 4 (took 6ms)
2015-03-15 09:50:33,239 [26] INFO  Umbraco.Core.PluginManager - [Thread 15] Starting resolution types of umbraco.interfaces.ITree
2015-03-15 09:50:33,245 [26] INFO  Umbraco.Core.PluginManager - [Thread 15] Completed resolution of types of umbraco.interfaces.ITree, found 35 (took 5ms)
2015-03-15 09:50:33,253 [26] INFO  Umbraco.Core.PluginManager - [Thread 15] Starting resolution types of Umbraco.Web.Trees.TreeController
2015-03-15 09:50:33,253 [26] INFO  Umbraco.Core.PluginManager - [Thread 15] Completed resolution of types of Umbraco.Web.Trees.TreeController, found 4 (took 0ms)
2015-03-15 09:50:33,254 [26] INFO  Umbraco.Core.PluginManager - [Thread 15] Starting resolution types of umbraco.interfaces.ITree
2015-03-15 09:50:33,260 [26] INFO  Umbraco.Core.PluginManager - [Thread 15] Completed resolution of types of umbraco.interfaces.ITree, found 19 (took 6ms)
2015-03-15 09:50:33,272 [26] INFO  Umbraco.Core.PluginManager - [Thread 15] Starting resolution types of umbraco.interfaces.IApplication
2015-03-15 09:50:33,280 [26] INFO  Umbraco.Core.PluginManager - [Thread 15] Completed resolution of types of umbraco.interfaces.IApplication, found 7 (took 8ms)
2015-03-15 09:50:33,420 [26] INFO  Umbraco.Core.PluginManager - [Thread 12] Starting resolution types of Umbraco.Core.Persistence.Mappers.BaseMapper
2015-03-15 09:50:33,428 [26] INFO  Umbraco.Core.PluginManager - [Thread 12] Completed resolution of types of Umbraco.Core.Persistence.Mappers.BaseMapper, found 23 (took 7ms)
2015-03-15 09:50:54,515 [9] INFO  Umbraco.Core.UmbracoApplicationBase - [Thread 7] Application shutdown. Reason: BinDirChangeOrDirectoryRename
2015-03-15 09:50:57,956 [24] INFO  Umbraco.Core.UmbracoApplicationBase - [Thread 11] Application shutdown. Reason: ConfigurationChange
2015-03-15 09:51:30,605 [26] INFO  umbraco.BusinessLogic.Log - [Thread 7] Log scrubbed.  Removed all items older than 2015-01-14 09:51:30
2015-03-15 09:52:56,986 [26] INFO  umbraco.BusinessLogic.Log - [Thread 6] Log scrubbed.  Removed all items older than 2015-01-14 09:52:56
2015-03-15 09:54:23,398 [26] INFO  umbraco.BusinessLogic.Log - [Thread 40] Log scrubbed.  Removed all items older than 2015-01-14 09:54:23
2015-03-15 09:55:49,797 [26] INFO  umbraco.BusinessLogic.Log - [Thread 32] Log scrubbed.  Removed all items older than 2015-01-14 09:55:49
2015-03-15 09:57:16,200 [26] INFO  umbraco.BusinessLogic.Log - [Thread 7] Log scrubbed.  Removed all items older than 2015-01-14 09:57:16
2015-03-15 09:58:42,613 [26] INFO  umbraco.BusinessLogic.Log - [Thread 55] Log scrubbed.  Removed all items older than 2015-01-14 09:58:42
2015-03-15 10:00:09,026 [26] INFO  umbraco.BusinessLogic.Log - [Thread 55] Log scrubbed.  Removed all items older than 2015-01-14 10:00:09
2015-03-15 10:01:35,434 [26] INFO  umbraco.BusinessLogic.Log - [Thread 68] Log scrubbed.  Removed all items older than 2015-01-14 10:01:35
2015-03-15 10:03:01,844 [26] INFO  umbraco.BusinessLogic.Log - [Thread 75] Log scrubbed.  Removed all items older than 2015-01-14 10:03:01
2015-03-15 10:04:28,247 [26] INFO  umbraco.BusinessLogic.Log - [Thread 73] Log scrubbed.  Removed all items older than 2015-01-14 10:04:28
2015-03-15 10:05:10,818 [26] INFO  umbraco.content - [Thread 84] Loading content from disk cache...
2015-03-15 10:05:10,819 [26] WARN  Umbraco.Web.UmbracoModule - [Thread 84] Umbraco has no content
2015-03-15 10:05:54,660 [26] INFO  umbraco.BusinessLogic.Log - [Thread 86] Log scrubbed.  Removed all items older than 2015-01-14 10:05:54
2015-03-15 10:07:21,059 [26] INFO  umbraco.BusinessLogic.Log - [Thread 65] Log scrubbed.  Removed all items older than 2015-01-14 10:07:21
2015-03-15 10:08:47,473 [26] INFO  umbraco.BusinessLogic.Log - [Thread 100] Log scrubbed.  Removed all items older than 2015-01-14 10:08:47
2015-03-15 10:10:13,886 [26] INFO  umbraco.BusinessLogic.Log - [Thread 97] Log scrubbed.  Removed all items older than 2015-01-14 10:10:13
2015-03-15 10:11:40,296 [26] INFO  umbraco.BusinessLogic.Log - [Thread 100] Log scrubbed.  Removed all items older than 2015-01-14 10:11:40
2015-03-15 10:13:06,705 [26] INFO  umbraco.BusinessLogic.Log - [Thread 81] Log scrubbed.  Removed all items older than 2015-01-14 10:13:06
2015-03-15 10:14:33,106 [26] INFO  umbraco.BusinessLogic.Log - [Thread 69] Log scrubbed.  Removed all items older than 2015-01-14 10:14:33
2015-03-15 10:15:11,300 [26] INFO  Umbraco.Core.PluginManager - [Thread 70] Starting resolution types of umbraco.interfaces.ICacheRefresher
2015-03-15 10:15:11,302 [26] INFO  Umbraco.Core.PluginManager - [Thread 70] Completed resolution of types of umbraco.interfaces.ICacheRefresher, found 20 (took 1ms)
2015-03-15 10:15:59,514 [26] INFO  umbraco.BusinessLogic.Log - [Thread 70] Log scrubbed.  Removed all items older than 2015-01-14 10:15:59
2015-03-15 10:17:25,926 [26] INFO  umbraco.BusinessLogic.Log - [Thread 79] Log scrubbed.  Removed all items older than 2015-01-14 10:17:25
2015-03-15 10:18:52,339 [26] INFO  umbraco.BusinessLogic.Log - [Thread 68] Log scrubbed.  Removed all items older than 2015-01-14 10:18:52
2015-03-15 10:20:18,745 [26] INFO  umbraco.BusinessLogic.Log - [Thread 93] Log scrubbed.  Removed all items older than 2015-01-14 10:20:18
2015-03-15 10:21:45,156 [26] INFO  umbraco.BusinessLogic.Log - [Thread 96] Log scrubbed.  Removed all items older than 2015-01-14 10:21:45
2015-03-15 10:23:11,557 [26] INFO  umbraco.BusinessLogic.Log - [Thread 77] Log scrubbed.  Removed all items older than 2015-01-14 10:23:11
2015-03-15 10:24:37,964 [26] INFO  umbraco.BusinessLogic.Log - [Thread 96] Log scrubbed.  Removed all items older than 2015-01-14 10:24:37
2015-03-15 10:26:04,371 [26] INFO  umbraco.BusinessLogic.Log - [Thread 95] Log scrubbed.  Removed all items older than 2015-01-14 10:26:04
2015-03-15 10:27:30,786 [26] INFO  umbraco.BusinessLogic.Log - [Thread 74] Log scrubbed.  Removed all items older than 2015-01-14 10:27:30
2015-03-15 10:28:57,199 [26] INFO  umbraco.BusinessLogic.Log - [Thread 86] Log scrubbed.  Removed all items older than 2015-01-14 10:28:57
2015-03-15 10:30:23,609 [26] INFO  umbraco.BusinessLogic.Log - [Thread 58] Log scrubbed.  Removed all items older than 2015-01-14 10:30:23
2015-03-15 10:31:50,014 [26] INFO  umbraco.BusinessLogic.Log - [Thread 72] Log scrubbed.  Removed all items older than 2015-01-14 10:31:50
2015-03-15 10:33:16,426 [26] INFO  umbraco.BusinessLogic.Log - [Thread 81] Log scrubbed.  Removed all items older than 2015-01-14 10:33:16
2015-03-15 10:34:42,840 [26] INFO  umbraco.BusinessLogic.Log - [Thread 92] Log scrubbed.  Removed all items older than 2015-01-14 10:34:42
2015-03-15 10:36:09,251 [26] INFO  umbraco.BusinessLogic.Log - [Thread 66] Log scrubbed.  Removed all items older than 2015-01-14 10:36:09
2015-03-15 10:37:35,665 [26] INFO  umbraco.BusinessLogic.Log - [Thread 98] Log scrubbed.  Removed all items older than 2015-01-14 10:37:35
2015-03-15 10:39:02,076 [26] INFO  umbraco.BusinessLogic.Log - [Thread 43] Log scrubbed.  Removed all items older than 2015-01-14 10:39:02
2015-03-15 10:40:28,491 [26] INFO  umbraco.BusinessLogic.Log - [Thread 42] Log scrubbed.  Removed all items older than 2015-01-14 10:40:28
2015-03-15 10:41:54,902 [26] INFO  umbraco.BusinessLogic.Log - [Thread 42] Log scrubbed.  Removed all items older than 2015-01-14 10:41:54
2015-03-15 10:43:21,301 [26] INFO  umbraco.BusinessLogic.Log - [Thread 75] Log scrubbed.  Removed all items older than 2015-01-14 10:43:21
2015-03-15 10:44:47,715 [26] INFO  umbraco.BusinessLogic.Log - [Thread 27] Log scrubbed.  Removed all items older than 2015-01-14 10:44:47
2015-03-15 10:46:14,116 [26] INFO  umbraco.BusinessLogic.Log - [Thread 36] Log scrubbed.  Removed all items older than 2015-01-14 10:46:14
2015-03-15 10:47:40,518 [26] INFO  umbraco.BusinessLogic.Log - [Thread 96] Log scrubbed.  Removed all items older than 2015-01-14 10:47:40
2015-03-15 10:49:06,920 [26] INFO  umbraco.BusinessLogic.Log - [Thread 22] Log scrubbed.  Removed all items older than 2015-01-14 10:49:06
2015-03-15 10:50:33,334 [26] INFO  umbraco.BusinessLogic.Log - [Thread 11] Log scrubbed.  Removed all items older than 2015-01-14 10:50:33
2015-03-15 10:51:59,746 [26] INFO  umbraco.BusinessLogic.Log - [Thread 9] Log scrubbed.  Removed all items older than 2015-01-14 10:51:59
2015-03-15 10:53:26,158 [26] INFO  umbraco.BusinessLogic.Log - [Thread 12] Log scrubbed.  Removed all items older than 2015-01-14 10:53:26
2015-03-15 10:54:52,565 [26] INFO  umbraco.BusinessLogic.Log - [Thread 111] Log scrubbed.  Removed all items older than 2015-01-14 10:54:52
2015-03-15 10:56:18,974 [26] INFO  umbraco.BusinessLogic.Log - [Thread 114] Log scrubbed.  Removed all items older than 2015-01-14 10:56:18
2015-03-15 10:57:45,385 [26] INFO  umbraco.BusinessLogic.Log - [Thread 11] Log scrubbed.  Removed all items older than 2015-01-14 10:57:45
2015-03-15 10:59:11,795 [26] INFO  umbraco.BusinessLogic.Log - [Thread 126] Log scrubbed.  Removed all items older than 2015-01-14 10:59:11
2015-03-15 11:00:38,208 [26] INFO  umbraco.BusinessLogic.Log - [Thread 114] Log scrubbed.  Removed all items older than 2015-01-14 11:00:38
2015-03-15 11:02:04,623 [26] INFO  umbraco.BusinessLogic.Log - [Thread 114] Log scrubbed.  Removed all items older than 2015-01-14 11:02:04
2015-03-15 11:03:31,034 [26] INFO  umbraco.BusinessLogic.Log - [Thread 134] Log scrubbed.  Removed all items older than 2015-01-14 11:03:31
2015-03-15 11:04:57,435 [26] INFO  umbraco.BusinessLogic.Log - [Thread 138] Log scrubbed.  Removed all items older than 2015-01-14 11:04:57
2015-03-15 11:06:23,842 [26] INFO  umbraco.BusinessLogic.Log - [Thread 137] Log scrubbed.  Removed all items older than 2015-01-14 11:06:23
2015-03-15 11:07:50,245 [26] INFO  umbraco.BusinessLogic.Log - [Thread 150] Log scrubbed.  Removed all items older than 2015-01-14 11:07:50
2015-03-15 11:09:16,653 [26] INFO  umbraco.BusinessLogic.Log - [Thread 149] Log scrubbed.  Removed all items older than 2015-01-14 11:09:16
2015-03-15 11:10:43,066 [26] INFO  umbraco.BusinessLogic.Log - [Thread 149] Log scrubbed.  Removed all items older than 2015-01-14 11:10:43
2015-03-15 11:12:09,480 [26] INFO  umbraco.BusinessLogic.Log - [Thread 168] Log scrubbed.  Removed all items older than 2015-01-14 11:12:09
2015-03-15 11:13:35,889 [26] INFO  umbraco.BusinessLogic.Log - [Thread 166] Log scrubbed.  Removed all items older than 2015-01-14 11:13:35
2015-03-15 11:15:02,300 [26] INFO  umbraco.BusinessLogic.Log - [Thread 152] Log scrubbed.  Removed all items older than 2015-01-14 11:15:02
2015-03-15 11:16:28,713 [26] INFO  umbraco.BusinessLogic.Log - [Thread 148] Log scrubbed.  Removed all items older than 2015-01-14 11:16:28
2015-03-15 11:17:55,125 [26] INFO  umbraco.BusinessLogic.Log - [Thread 148] Log scrubbed.  Removed all items older than 2015-01-14 11:17:55
2015-03-15 11:19:21,537 [26] INFO  umbraco.BusinessLogic.Log - [Thread 173] Log scrubbed.  Removed all items older than 2015-01-14 11:19:21
2015-03-15 11:20:47,949 [26] INFO  umbraco.BusinessLogic.Log - [Thread 191] Log scrubbed.  Removed all items older than 2015-01-14 11:20:47
2015-03-15 11:22:14,354 [26] INFO  umbraco.BusinessLogic.Log - [Thread 162] Log scrubbed.  Removed all items older than 2015-01-14 11:22:14
2015-03-15 11:23:40,760 [26] INFO  umbraco.BusinessLogic.Log - [Thread 176] Log scrubbed.  Removed all items older than 2015-01-14 11:23:40
2015-03-15 11:25:07,169 [26] INFO  umbraco.BusinessLogic.Log - [Thread 162] Log scrubbed.  Removed all items older than 2015-01-14 11:25:07
2015-03-15 11:26:33,580 [26] INFO  umbraco.BusinessLogic.Log - [Thread 173] Log scrubbed.  Removed all items older than 2015-01-14 11:26:33
2015-03-15 11:27:59,982 [26] INFO  umbraco.BusinessLogic.Log - [Thread 173] Log scrubbed.  Removed all items older than 2015-01-14 11:27:59
2015-03-15 11:29:26,394 [26] INFO  umbraco.BusinessLogic.Log - [Thread 203] Log scrubbed.  Removed all items older than 2015-01-14 11:29:26
2015-03-15 11:30:52,798 [26] INFO  umbraco.BusinessLogic.Log - [Thread 217] Log scrubbed.  Removed all items older than 2015-01-14 11:30:52
2015-03-15 11:32:19,199 [26] INFO  umbraco.BusinessLogic.Log - [Thread 217] Log scrubbed.  Removed all items older than 2015-01-14 11:32:19
2015-03-15 11:33:45,600 [26] INFO  umbraco.BusinessLogic.Log - [Thread 222] Log scrubbed.  Removed all items older than 2015-01-14 11:33:45
2015-03-15 11:35:12,001 [26] INFO  umbraco.BusinessLogic.Log - [Thread 233] Log scrubbed.  Removed all items older than 2015-01-14 11:35:12
2015-03-15 11:36:38,401 [26] INFO  umbraco.BusinessLogic.Log - [Thread 222] Log scrubbed.  Removed all items older than 2015-01-14 11:36:38
2015-03-15 11:38:04,808 [26] INFO  umbraco.BusinessLogic.Log - [Thread 203] Log scrubbed.  Removed all items older than 2015-01-14 11:38:04
2015-03-15 11:39:31,217 [26] INFO  umbraco.BusinessLogic.Log - [Thread 237] Log scrubbed.  Removed all items older than 2015-01-14 11:39:31
2015-03-15 11:40:57,618 [26] INFO  umbraco.BusinessLogic.Log - [Thread 236] Log scrubbed.  Removed all items older than 2015-01-14 11:40:57
2015-03-15 11:42:24,027 [26] INFO  umbraco.BusinessLogic.Log - [Thread 247] Log scrubbed.  Removed all items older than 2015-01-14 11:42:24
2015-03-15 11:43:50,435 [26] INFO  umbraco.BusinessLogic.Log - [Thread 247] Log scrubbed.  Removed all items older than 2015-01-14 11:43:50
